order_id,customer_id,order_date,order_status,channel,currency,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,promo_code,shipping_city,shipping_state,shipping_country,last_updated
O00017649,C005409,2026-03-16 03:53:00,Delivered,Marketplace,INR,18775.00,3755.00,2703.60,0.00,17723.60,,Toronto,Maharashtra,United States,2026-03-24 23:53:00
O00017650,C004461,09/07/2025 04:13,Delivered,Marketplace,INR,35373.00,11732.40,4255.31,0.00,27895.91,FESTIVE20,Austin,England,India,2025-09-10 20:13:00
O00017651,C004483,2024-11-07 00:03:00,Cancelled,Mobile,EUR,72911.00,1422.80,12867.88,0.00,84356.08,,Seattle,Maharashtra,United Kingdom,2024-11-07 11:03:00
O00017652,C004307,2026-01-30 10:32:00,Processing,Mobile,INR,148564.00,59425.60,16044.91,0.00,105183.31,FESTIVE20,Kolkata,Delhi,United Kingdom,2026-01-31 23:32:00
O00017653,C002620,2024-07-11 08:12:00,Cancelled,Web,INR,786534.00,119218.85,120116.73,0.00,787431.88,VIP15,Delhi,Karnataka,India,2024-07-16 19:12:00
O00017654,C001646,2025-06-08 01:54:00,Delivered,Store,INR,536424.00,114915.70,75871.49,0.00,497379.79,FESTIVE20,Bengaluru,Kerala,India,2025-06-15 23:54:00
O00017655,C004751,2025-12-23 17:13:00,Shipped,Web,INR,91422.00,10188.55,14622.02,0.00,95855.47,NEW10,London,West Bengal,India,2025-12-24 00:13:00
O00017656,C002564,2024-10-26 14:08:00,Shipped,Web,INR,116375.00,17933.70,17719.43,0.00,116160.73,NEW10,Toronto,Ontario,India,2024-10-30 07:08:00
O00017657,C002582,2024-10-20 04:15:00,Pending,Web,INR,164215.00,32843.00,23646.96,0.00,155018.96,FESTIVE20,London,Karnataka,United States,2024-10-27 10:15:00
O00017658,C005270,2024-10-19 09:35:00,Delivered,Store,INR,213702.00,10085.25,36651.02,0.00,240267.77,,Kochi,West Bengal,India,2024-10-20 15:35:00
O00017659,C003144,2025-11-10 19:06:00,Processing,Store,USD,174378.00,18381.80,28079.32,0.00,184075.52,APP5,Kochi,Washington,India,2025-11-19 09:06:00
O00017660,C005513,07/25/2024 15:57,Delivered,Store,INR,202108.00,20210.80,32741.50,0.00,214638.70,NEW10,London,Delhi,India,2024-07-28 22:57:00
O00017661,C001219,2025-07-19 09:55:00,in-transit,Marketplace,INR,455933.00,41707.65,74560.56,0.00,488785.91,APP5,Kochi,Karnataka,India,2025-07-24 15:55:00
O00017662,C000022,2026-01-26 06:17:00,Cancelled,Store,INR,185446.00,37254.20,26674.52,0.00,174866.32,FESTIVE20,Kochi,Texas,India,2026-01-27 13:17:00
O00017663,C005752,2025/12/27 06:14:00,Cancelled,Web,INR,256832.00,14850.00,43556.76,0.00,285538.76,,Seattle,Delhi,United States,2025-12-28 00:14:00
O00017664,C002970,2025-02-06 17:40:00,Shipped,Web,INR,461091.00,75818.20,69349.10,0.00,454621.90,NEW10,Toronto,West Bengal,India,2025-02-15 23:40:00
O00017665,C003499,2024-01-25 13:12:00,Shipped,Marketplace,INR,9220.00,461.00,1576.62,0.00,10335.62,APP5,London,Texas,United States,2024-02-02 19:12:00
O00017666,C001501,2024-08-17 06:43:00,Delivered,Web,INR,447168.00,156131.50,52386.57,0.00,343423.07,FESTIVE20,Hyderabad,Washington,United Kingdom,2024-08-21 11:43:00
O00017667,C003962,2026-05-18 13:18:00,Pending,Marketplace,INR,3354.00,503.10,513.16,0.00,3364.06,VIP15,Toronto,Karnataka,India,2026-05-25 01:18:00
O00017668,C001082,2025-07-25 09:19:00,Shipped,Web,INR,1625.00,243.75,248.62,0.00,1629.87,APP5,Bengaluru,Tamil Nadu,India,2025-07-29 19:19:00
O00017669,C005243,2024-10-28 00:35:00,Processing,Marketplace,INR,59497.00,709.10,10581.82,0.00,69369.72,,Bengaluru,Washington,India,2024-11-06 17:35:00
O00017670,C001869,07/25/2025 19:48,complete,marketplace,INR,9112.00,1366.80,1394.14,0.00,9139.34,APP5,London,Telangana,India,2025-07-30 13:48:00
O00017671,C000860,2024-08-24 23:49:00,Cancelled,Mobile,INR,330995.00,69808.75,47013.52,0.00,308199.77,FESTIVE20,Pune,Kerala,India,2024-09-01 20:49:00
O00017672,C003247,2024-08-11 22:16:00,Placed,Mobile,INR,197301.00,198.25,35478.50,0.00,232581.25,,Austin,Washington,India,2024-08-17 07:16:00
O00017673,C005856,2025-13-40,Pending,Marketplace,INR,259140.00,35510.40,40253.33,0.00,263882.93,,Delhi,Kerala,India,2024-01-07 23:48:00
O00017674,C003105,2025-11-06 03:18:00,Processing,Store,INR,77630.00,17060.00,10902.60,0.00,71472.60,FESTIVE20,London,Washington,United Kingdom,2025-11-08 10:18:00
O00017675,C001445,2025-07-18 20:39:00,Delivered,Marketplace,INR,77200.00,8138.00,12431.16,0.00,81493.16,NEW10,Pune,Delhi,United States,2025-07-23 02:39:00
O00017676,C001157,2024-11-05 09:07:00,Processing,Mobile,INR,357484.00,76860.60,50512.21,0.00,331135.61,APP5,Toronto,Kerala,United States,2024-11-08 13:07:00
O00017677,C003341,2025-08-18 04:30:00,Delivered,Marketplace,INR,439250.00,53471.90,69440.06,0.00,455218.16,NEW10,Bengaluru,West Bengal,United States,2025-08-26 13:30:00
O00017678,C001696,2025-09-29 14:22:00,Delivered,Mobile,INR,8945.00,2236.25,1207.58,0.00,7916.33,VIP15,Delhi,England,India,2025-10-06 13:22:00
O00017679,C917679,2024-09-28 21:46:00,Shipped,Mobile,INR,223953.00,33592.95,34264.81,0.00,224624.86,VIP15,Kolkata,Ontario,India,2024-10-02 12:46:00
O00017680,C004838,01/04/2026 12:22,Processing,Web,INR,202396.00,19396.70,32939.87,0.00,215939.17,,Kolkata,West Bengal,India,2026-01-08 19:22:00
O00017681,C001571,2024-09-21 10:47:00,Delivered,Store,INR,49652.00,12413.00,6703.02,0.00,43942.02,NEW10,Austin,Delhi,India,2024-09-30 01:47:00
O00017682,C001967,2024-03-03 16:49:00,Shipped,Store,INR,243126.00,39734.20,36610.52,0.00,240002.32,VIP15,Kochi,Kerala,India,2024-03-03 20:49:00
O00017683,C004384,2025-04-28 18:06:00,Delivered,Web,INR,193788.00,58136.40,24417.29,0.00,160068.89,VIP15,Chennai,Ontario,India,2025-05-07 15:06:00
O00017684,C002434,2025-06-17 10:05:00,Delivered,Web,INR,268155.00,44063.95,40336.39,0.00,264427.44,VIP15,London,Tamil Nadu,United States,2025-06-26 00:05:00
O00017685,C003900,2024-06-28 14:22:00,Processing,Mobile,INR,62992.00,4864.80,10462.90,0.00,68590.10,APP5,Chennai,West Bengal,United States,2024-06-28 23:22:00
O00017686,,2025-07-05 20:50:00,Delivered,Marketplace,INR,265548.00,40534.20,40502.48,0.00,265516.28,VIP15,Mumbai,Maharashtra,India,2025-07-13 02:50:00
O00017687,C001306,2025-03-04 01:39:00,CANCELLED,Mobile,INR,303572.00,106618.95,35451.55,0.00,232404.60,FESTIVE20,Hyderabad,England,United Kingdom,2025-03-11 08:39:00
O00017688,C001626,2025-03-09 23:45:00,Delivered,Web,INR,347297.00,90454.05,46231.73,0.00,303074.68,NEW10,Pune,Maharashtra,India,2025-03-12 03:45:00
O00017689,C005010,2024-11-16 06:32:00,complete,Marketplace,INR,72348.00,7849.50,11609.73,0.00,76108.23,,Pune,Delhi,India,2024-11-25 13:32:00
O00017690,C002903,02/14/2026 02:21,Delivered,Web,INR,139942.00,35029.70,18884.21,0.00,123796.51,VIP15,Kochi,Maharashtra,India,2026-02-21 20:21:00
O00017691,C001120,2025-02-01 17:50:00,Shipped,Marketplace,INR,609056.00,63296.00,98236.80,0.00,643996.80,,Chennai,Maharashtra,United States,2025-02-09 07:50:00
O00017692,C003616,2026-02-16 14:09:00,Delivered,Store,INR,141008.00,21151.20,21574.22,0.00,141431.02,APP5,Mumbai,England,United Kingdom,2026-02-22 05:09:00
O00017693,C005125,2024-03-24 14:19:00,Delivered,Store,INR,509418.00,45361.40,83530.19,0.00,547586.79,APP5,Pune,Delhi,United Kingdom,2024-04-01 15:19:00
O00017694,C003599,2026-05-25 00:55:00,Delivered,Store,INR,324160.00,60406.00,47475.72,0.00,311229.72,APP5,Mumbai,Texas,United Kingdom,2026-05-31 04:55:00
O00017695,C003984,2025-12-31 12:20:00,Delivered,Web,INR,280142.00,42154.30,42837.79,0.00,280825.49,APP5,Seattle,Maharashtra,India,2026-01-03 14:20:00
O00017696,C000922,2025-09-28 16:42:00,Returned,Web,INR,163486.00,8174.30,27956.11,0.00,183267.81,,Kolkata,Maharashtra,United Kingdom,2025-09-30 01:42:00
O00017697,C001128,2025/09/14 05:23:00,Delivered,Mobile,INR,233157.00,23315.70,37771.43,0.00,247612.73,NEW10,Austin,Washington,India,2025-09-14 16:23:00
O00017698,C003364,2024-07-14 02:01:00,Delivered,Marketplace,INR,140760.00,28026.90,20291.96,0.00,133025.06,APP5,Pune,Texas,India,2024-07-17 22:01:00
O00017699,C005416,2025-07-29 07:09:00,Delivered,Mobile,INR,11789.00,1752.10,1806.64,0.00,11843.54,,Kochi,Maharashtra,United Kingdom,2025-07-31 19:09:00
O00017700,C005651,06/12/2025 21:58,Placed,Store,INR,1659.00,580.65,194.10,0.00,1272.45,VIP15,Kochi,Washington,India,2025-06-14 20:58:00
O00017701,C002162,2026-02-21 05:19:00,Delivered,mobile,INR,131454.00,19718.10,20112.46,0.00,131848.36,VIP15,London,Texas,United Kingdom,2026-02-27 07:19:00
O00017702,C002382,2024-07-09 09:22:00,Delivered,Web,INR,99349.00,14902.35,15200.40,0.00,99647.05,NEW10,Austin,Maharashtra,India,2024-07-11 22:22:00
O00017703,C004200,2026-02-22 16:24:00,Placed,Store,INR,13552.00,0.00,2439.36,0.00,15991.36,,Delhi,West Bengal,India,2026-03-04 15:24:00
O00017704,C003412,2025-11-05 07:00:00,Shipped,Mobile,INR,115824.00,5791.20,19805.90,0.00,129838.70,APP5,Pune,Washington,India,2025-11-06 03:00:00
O00017705,C005711,2025-10-12 21:13:00,Shipped,Store,INR,16940.00,5082.00,2134.44,0.00,13992.44,VIP15,Delhi,West Bengal,United Kingdom,2025-10-21 10:13:00
O00017706,C001663,2024-10-06 10:07:00,Processing,Web,INR,24630.00,2463.00,3990.06,0.00,26280.51,NEW10,Chennai,Karnataka,United Kingdom,2024-10-13 02:07:00
O00017707,C004926,2025-11-15 12:06:00,Processing,Store,INR,234225.00,11711.25,40052.48,0.00,262566.23,,London,Kerala,India,2025-11-17 20:06:00
O00017708,C005656,2024-08-04 14:20:00,Cancelled,Store,INR,5199.00,779.85,795.45,0.00,5214.60,,Kochi,Karnataka,United States,2024-08-10 16:20:00
O00017709,C000862,2026-05-17 14:00:00,Returned,Mobile,INR,139240.00,24838.50,20592.27,0.00,134993.77,VIP15,Bengaluru,West Bengal,India,2026-05-21 20:00:00
O00017710,C003334,06/29/2024 04:41,Returned,Store,INR,32474.00,1623.70,5553.05,0.00,36403.35,,Chennai,Texas,United States,2024-07-07 01:41:00
O00017711,C004668,2025-11-17 21:06:00,Shipped,Web,INR,163743.00,34328.10,23294.68,0.00,152709.58,FESTIVE20,Delhi,Washington,India,2025-11-23 16:06:00
O00017712,C001327,2024-05-17 00:50:00,Delivered,Store,INR,356881.00,137068.00,39566.34,0.00,259379.34,FESTIVE20,Pune,Telangana,United Kingdom,2024-05-24 14:50:00
O00017713,C000058,2026-01-03 06:00:00,Placed,Marketplace,INR,133460.00,33365.00,18017.10,0.00,118112.10,VIP15,Austin,Texas,United Kingdom,2026-01-03 20:00:00
O00017714,C002934,2024/10/27 21:55:00,Delivered,Marketplace,USD,10287.00,1697.10,1546.18,0.00,10136.08,NEW10,Chennai,Texas,India,2024-11-02 14:55:00
O00017715,C005819,2025-05-13 02:40:00,Delivered,Mobile,INR,32843.00,5406.45,4938.58,0.00,32375.13,VIP15,London,Texas,India,2025-05-21 00:40:00
O00017716,C000714,2024-06-15 02:18:00,Delivered,Store,USD,278422.00,42950.40,42384.89,0.00,277856.49,NEW10,Chennai,Maharashtra,United States,2024-06-17 11:18:00
O00017717,C001765,2024-04-04 23:34:00,Pending,Web,INR,103326.00,4495.50,17789.49,0.00,116619.99,,Toronto,Texas,India,2024-04-13 18:34:00
O00017718,C002941,2026-06-21 10:46:00,Pending,Mobile,INR,37544.00,5892.85,5697.21,0.00,37348.36,,Bengaluru,Ontario,India,2026-06-26 12:46:00
O00017719,C002531,2024-07-29 12:16:00,Delivered,Marketplace,INR,92623.00,8010.20,15230.30,0.00,99843.10,,Delhi,Maharashtra,United Kingdom,2024-08-05 12:16:00
O00017720,C004607,11/14/2025 23:48,Cancelled,Marketplace,INR,328435.00,82108.75,44338.72,0.00,290664.97,FESTIVE20,Kolkata,Washington,United States,2025-11-15 18:48:00
O00017721,C000142,2025-10-14 16:27:00,Shipped,Marketplace,INR,210382.00,11392.90,35818.04,0.00,234807.14,APP5,Delhi,Maharashtra,United States,2025-10-21 06:27:00
O00017722,C005887,2024-11-08 10:38:00,Pending,Mobile,INR,45043.00,0.00,8107.74,0.00,53150.74,,Kochi,Karnataka,United Kingdom,2024-11-11 20:38:00
O00017723,C004861,2024-03-04 14:34:00,Delivered,Marketplace,USD,45253.00,6876.25,6907.82,0.00,45284.57,APP5,Toronto,Telangana,India,2024-03-12 07:34:00
O00017724,C003722,2024-01-22 20:21:00,Delivered,Marketplace,INR,144753.00,7265.10,18%,0.00,162235.72,APP5,Seattle,West Bengal,United States,2024-01-30 12:21:00
O00017725,C000055,2026-03-27 05:27:00,Processing,Store,INR,269716.00,46325.20,40210.34,0.00,263601.14,,Chennai,Kerala,United Kingdom,2026-03-29 18:27:00
O00017726,C002305,2025-01-16 23:14:00,Shipped,Web,INR,343759.00,78294.50,47783.61,0.00,313248.11,VIP15,Seattle,Ontario,United States,2025-01-24 09:14:00
O00017727,C001687,2025-03-27 15:27:00,complete,Marketplace,INR,288155.00,59348.35,41185.20,0.00,269991.85,APP5,Toronto,Telangana,United Kingdom,2025-03-29 04:27:00
O00017728,C000840,2024-11-10 14:37:00,Placed,Marketplace,USD,430822.00,58452.45,67026.52,0.00,439396.07,,Chennai,Texas,India,2024-11-13 17:37:00
O00017729,C003180,2024-05-18 12:41:00,Delivered,Web,INR,248838.00,52967.85,35256.63,0.00,231126.78,VIP15,Kochi,Tamil Nadu,United Kingdom,2024-05-24 13:41:00
O00017730,C000300,02/17/2024 00:37,Delivered,Mobile,INR,33199.00,-50.00,5046.44,0.00,33082.19,NEW10,London,Tamil Nadu,India,2024-02-18 10:37:00
O00017731,C002794,2024/11/26 11:04:00,UNKNOWN,Web,INR,307950.00,60851.50,44477.73,0.00,291576.23,VIP15,Bengaluru,Tamil Nadu,United States,2024-12-04 10:04:00
O00017732,C004692,2024-07-09 19:30:00,Placed,marketplace,USD,57589.00,8382.25,8857.22,0.00,58063.97,APP5,Kolkata,Kerala,India,2024-07-12 23:30:00
O00017733,C003103,2024-09-18 23:07:00,Processing,Store,INR,391528.00,54706.20,60627.92,0.00,397449.72,,London,Karnataka,United States,2024-09-25 19:07:00
O00017734,C003127,2024-06-25 05:27:00,Delivered,Store,INR,508244.00,149614.00,64553.40,0.00,423183.40,FESTIVE20,Hyderabad,Washington,India,2024-07-03 14:27:00
O00017735,C001310,2024-01-20 17:13:00,Shipped,Mobile,INR,15459.00,2009.50,2420.91,0.00,15870.41,,Seattle,Kerala,India,2024-01-28 11:13:00
O00017736,C004109,2024-03-18 00:42:00,Processing,Marketplace,INR,316981.00,79946.05,42666.29,0.00,279701.24,VIP15,Bengaluru,Kerala,India,2024-03-21 08:42:00
O00017737,C004781,2025-10-17 20:53:00,Shipped,Web,INR,9220.00,1383.00,1410.66,0.00,9247.66,VIP15,Toronto,Delhi,United States,2025-10-21 12:53:00
O00017738,C002899,2024-08-02 04:20:00,Delivered,Store,BTC,99156.00,14889.40,15167.99,0.00,99434.59,VIP15,Toronto,Karnataka,India,2024-08-03 13:20:00
O00017739,C004149,2026-05-07 09:56:00,Delivered,Web,INR,110544.00,7321.20,18580.10,0.00,121802.90,APP5,Toronto,Karnataka,United Kingdom,2026-05-17 04:56:00
O00017740,C004385,03/24/2024 14:02,Delivered,Store,INR,334905.00,100471.50,42198.03,0.00,276631.53,NEW10,Toronto,Delhi,United Kingdom,2024-03-27 05:02:00
O00017741,C000443,2024-11-19 09:13:00,Shipped,Store,INR,9112.00,970.00,1465.56,0.00,9607.56,APP5,Kolkata,Maharashtra,United Kingdom,2024-11-25 06:13:00
O00017742,C000718,2024-03-24 18:53:00,Processing,Store,INR,480570.00,162142.50,57316.95,0.00,375744.45,FESTIVE20,Delhi,Karnataka,United Kingdom,2024-03-31 14:53:00
O00017743,C001555,2024-08-07 18:34:00,Shipped,Mobile,INR,122300.00,17800.65,18809.88,0.00,123309.23,,Delhi,Kerala,United Kingdom,2024-08-15 04:34:00
O00017744,C002761,2025-01-30 07:13:00,Processing,Mobile,INR,171043.00,35927.25,24320.84,0.00,159436.59,FESTIVE20,Chennai,Tamil Nadu,India,2025-02-05 03:13:00
O00017745,C004312,2025-11-27 15:39:00,Pending,Store,EUR,281917.00,24347.15,46362.57,0.00,303932.42,APP5,Kolkata,Karnataka,India,2025-12-01 10:39:00
O00017746,C000181,2024-06-14 12:28:00,complete,Web,INR,151928.00,45780.50,19106.55,0.00,125254.05,FESTIVE20,Pune,England,India,2024-06-20 18:28:00
O00017747,C004329,2024-04-02 15:28:00,Delivered,Store,INR,371913.00,118763.75,45566.86,0.00,298716.11,FESTIVE20,Pune,Tamil Nadu,United Kingdom,2024-04-09 00:28:00
O00017748,C001342,2026/02/24 06:22:00,Delivered,Store,INR,5688.00,1422.00,767.88,0.00,5033.88,NEW10,Seattle,Texas,India,2026-03-04 17:22:00
O00017749,C001349,2025-11-28 20:15:00,Shipped,Mobile,INR,361150.00,30616.80,59495.98,0.00,390029.18,APP5,Bengaluru,Karnataka,India,2025-12-05 22:15:00
O00017750,C002874,03/03/2025 09:47,Processing,Mobile,INR,164937.00,35885.85,23229.21,0.00,152280.36,APP5,Mumbai,Karnataka,India,2025-03-06 08:47:00
O00017751,C003420,2025-04-17 20:11:00,Placed,Store,INR,137174.00,0.00,24691.32,0.00,161865.32,,London,Karnataka,United States,2025-04-19 07:11:00
O00017752,C005141,2025-10-04 21:14:00,Delivered,Mobile,INR,150348.00,7517.40,25709.51,0.00,168540.11,,Mumbai,Tamil Nadu,India,2025-10-09 17:14:00
O00017753,C001018,2026-01-13 23:57:00,Shipped,Web,INR,64794.00,6897.60,10421.35,0.00,68317.75,,London,Delhi,India,2026-01-15 10:57:00
O00017754,C003886,2025-07-22 01:58:00,Delivered,Store,INR,1538.00,384.50,207.63,0.00,1361.13,APP5,Chennai,Maharashtra,India,2025-07-28 18:58:00
O00017755,C005143,2025-07-05 19:28:00,Delivered,Marketplace,INR,42602.00,6495.50,6499.17,0.00,42605.67,NEW10,Mumbai,Ontario,India,2025-07-07 21:28:00
O00017756,C001309,2025-03-05 13:26:00,Delivered,Mobile,EUR,2241.00,784.35,262.20,0.00,1718.85,FESTIVE20,Bengaluru,Karnataka,United States,2025-03-07 22:26:00
O00017757,C000253,2026-05-01 05:39:00,Delivered,Marketplace,INR,196021.00,39824.45,28115.38,0.00,184311.93,APP5,Toronto,Karnataka,United Kingdom,2026-05-10 00:39:00
O00017758,C001492,2025-12-12 16:50:00,Delivered,Web,INR,9230.00,1586.50,1375.83,0.00,9019.33,VIP15,Toronto,England,India,2025-12-19 00:50:00
O00017759,C000137,2025-04-09 00:45:00,Delivered,Store,INR,192101.00,43330.95,26778.61,0.00,175548.66,VIP15,Hyderabad,Maharashtra,India,2025-04-09 08:45:00
O00017760,C000183,07/31/2025 21:44,Delivered,Marketplace,INR,201983.00,40658.90,29038.34,0.00,190362.44,FESTIVE20,Chennai,Tamil Nadu,United Kingdom,2025-08-03 17:44:00
O00017761,C000388,2025-02-04 06:44:00,Placed,Mobile,INR,90629.00,10765.25,14375.48,0.00,94239.23,,Chennai,Kerala,United Kingdom,2025-02-12 15:44:00
O00017762,C917762,2026-04-21 22:54:00,Shipped,Web,USD,536056.00,60157.60,85661.71,0.00,561560.11,NEW10,Austin,Kerala,India,2026-04-26 08:54:00
O00017763,C003563,2025-08-01 11:20:00,Delivered,store,INR,not_available,5460.85,2990.91,0.00,19607.06,APP5,Chennai,England,India,2025-08-08 03:20:00
O00017764,C000626,2025-01-10 04:58:00,Processing,Web,INR,3280.00,492.00,501.84,0.00,3289.84,VIP15,Delhi,Ontario,United Kingdom,2025-01-19 11:58:00
O00017765,C000370,2024/10/26 08:05:00,Returned,Store,INR,9691.00,2422.75,1308.28,0.00,8576.53,FESTIVE20,Mumbai,West Bengal,India,2024-11-02 09:05:00
O00017766,C000298,2026-01-29 01:17:00,Delivered,Store,INR,112011.00,35468.55,13777.64,0.00,90320.09,VIP15,Pune,Maharashtra,United Kingdom,2026-02-04 16:17:00
O00017767,C000567,2024-04-06 17:51:00,Placed,social-media,INR,309604.00,60794.60,44785.69,0.00,293595.09,,Delhi,West Bengal,India,2024-04-08 18:51:00
O00017768,C004805,2024-05-05 21:05:00,Delivered,Store,INR,47854.00,2392.70,8183.03,0.00,53644.33,APP5,Mumbai,Karnataka,India,2024-05-09 02:05:00
O00017769,C005443,2025-03-24 11:50:00,Returned,Store,INR,137486.00,23192.10,20572.90,0.00,134866.80,VIP15,Delhi,Maharashtra,India,2025-03-24 20:50:00
O00017770,C000121,02/23/2024 23:10,Delivered,Marketplace,INR,4143.00,207.15,708.45,0.00,4644.30,APP5,Toronto,Kerala,India,2024-03-02 01:10:00
O00017771,C003075,2025-04-28 17:12:00,Cancelled,Marketplace,INR,9626.00,481.30,1646.05,0.00,10790.75,,Pune,West Bengal,United Kingdom,2025-05-08 16:12:00
O00017772,C002059,2024-03-07 04:28:00,Processing,Mobile,INR,91476.00,26881.60,11626.99,0.00,76221.39,FESTIVE20,Hyderabad,Maharashtra,India,2024-03-14 15:28:00
O00017773,C003629,2024-07-04 05:23:00,Shipped,Marketplace,INR,171067.00,3915.00,30087.36,0.00,197239.36,,Mumbai,Maharashtra,India,2024-07-10 13:23:00
O00017774,C001201,2025-09-16 03:02:00,Processing,Mobile,INR,265781.00,66002.15,35960.19,0.00,235739.04,NEW10,Pune,West Bengal,India,2025-09-22 05:02:00
O00017775,C005330,2026-06-20 04:13:00,Shipped,Web,INR,137730.00,20176.30,21159.67,0.00,138713.37,APP5,Hyderabad,Washington,India,2026-06-26 03:13:00
O00017776,C002113,2024-06-18 11:51:00,Returned,Store,INR,2865.00,651.25,398.48,0.00,2612.23,VIP15,Austin,Maharashtra,United States,2024-06-21 21:51:00
O00017777,C000031,2025-10-27 01:49:00,Pending,Store,INR,193336.00,29000.40,29580.41,0.00,193916.01,APP5,Kochi,Kerala,United Kingdom,2025-11-01 16:49:00
O00017778,C004948,2024-09-09 19:38:00,Delivered,Store,INR,130558.00,33147.20,17533.94,0.00,114944.74,NEW10,Chennai,Karnataka,India,2024-09-13 08:38:00
O00017779,C004925,2025-09-25 15:04:00,Delivered,Mobile,INR,549631.00,28919.45,93728.08,0.00,614439.63,APP5,Kochi,Ontario,India,2025-09-26 15:04:00
O00017780,C000664,07/13/2025 09:06,Placed,Mobile,INR,370840.00,48469.00,58026.78,0.00,380397.78,NEW10,Mumbai,Maharashtra,United Kingdom,2025-07-20 10:06:00
O00017781,C005239,2024-04-19 11:58:00,Placed,Mobile,INR,147912.00,33862.20,20528.96,0.00,134578.76,APP5,Kochi,Washington,India,2024-04-29 10:58:00
O00017782,C003592,2026/01/11 08:40:00,Delivered,Web,INR,190318.00,23324.80,30058.78,0.00,197051.98,NEW10,Pune,Tamil Nadu,United Kingdom,2026-01-20 05:40:00
O00017783,C003573,2025-10-23 14:41:00,Shipped,Web,INR,151887.00,39853.70,20165.99,0.00,132199.29,NEW10,Mumbai,England,India,2025-10-27 21:41:00
O00017784,C002312,2026-03-29 05:46:00,Processing,Mobile,INR,70187.00,7366.25,11307.74,0.00,74128.49,NEW10,Kochi,Ontario,India,2026-03-31 23:46:00
O00017785,C000296,2025-07-19 00:22:00,Delivered,Marketplace,INR,151392.00,7569.60,25888.03,0.00,169710.43,APP5,Mumbai,Ontario,India,2025-07-24 14:22:00
O00017786,C001042,2024-04-30 15:28:00,Processing,Marketplace,INR,401530.00,48054.10,63625.66,0.00,417101.56,APP5,Bengaluru,Tamil Nadu,India,2024-05-05 22:28:00
O00017787,C001917,2025-04-07 06:08:00,Placed,Web,INR,42297.00,12689.10,5329.42,0.00,34937.32,NEW10,Hyderabad,West Bengal,United States,2025-04-15 05:08:00
O00017788,C002965,2025-02-03 00:06:00,Processing,Store,INR,148889.00,31643.55,21104.18,0.00,138349.63,NEW10,Hyderabad,Kerala,India,2025-02-10 21:06:00
O00017789,C001974,2026-01-10 11:07:00,Delivered,Store,INR,555521.00,144637.60,73959.01,0.00,484842.41,FESTIVE20,London,Maharashtra,United Kingdom,2026-01-14 10:07:00
O00017790,C002932,04/15/2024 11:43,Delivered,Web,INR,2656.00,531.20,382.46,0.00,2507.26,FESTIVE20,Austin,Washington,India,2024-04-20 22:43:00
O00017791,C003774,2024-09-01 11:54:00,Delivered,Marketplace,INR,430960.00,53349.85,67969.83,0.00,445579.98,NEW10,Kochi,Telangana,India,2024-09-07 17:54:00
O00017792,C004226,2026-05-21 06:34:00,Delivered,Store,INR,17783.00,3439.80,2581.78,0.00,16924.98,NEW10,London,Delhi,India,2026-05-28 12:34:00
O00017793,C000776,2025-01-06 05:54:00,Delivered,Marketplace,INR,31228.00,6245.60,4496.83,0.00,29479.23,NEW10,Kolkata,Maharashtra,India,2025-01-10 17:54:00
O00017794,C001569,2024-07-29 19:03:00,Delivered,mobile,INR,121227.00,24245.40,17456.69,0.00,114438.29,FESTIVE20,Kochi,Kerala,India,2024-08-08 06:03:00
O00017795,C005065,2026-03-29 05:44:00,Processing,Store,EUR,32680.00,2495.20,5433.26,0.00,35618.06,,Seattle,Maharashtra,India,2026-04-03 20:44:00
O00017796,C003517,2026-06-21 15:02:00,Returned,Marketplace,INR,80364.00,7127.40,13182.59,0.00,86419.19,,Chennai,Tamil Nadu,India,2026-06-28 14:02:00
O00017797,C005815,2025-06-01 23:30:00,Shipped,Store,INR,10026.00,2506.50,1353.51,0.00,8873.01,APP5,Pune,Tamil Nadu,India,2025-06-07 10:30:00
O00017798,C004322,2024-06-20 02:34:00,Delivered,Store,INR,231504.00,64.80,41659.06,0.00,273098.26,,Bengaluru,Ontario,India,2024-06-28 08:34:00
O00017799,C001420,2026/03/14 09:16:00,Delivered,Web,INR,225962.00,55528.40,30678.05,0.00,201111.65,FESTIVE20,Bengaluru,England,India,2026-03-21 20:16:00
O00017800,C000314,07/20/2025 06:48,Shipped,Web,INR,194208.00,38782.80,27976.54,0.00,183401.74,NEW10,Kolkata,West Bengal,United States,2025-07-24 21:48:00
O00017801,C000731,2024-07-01 05:00:00,Delivered,Mobile,INR,178143.00,36335.85,25525.29,0.00,167332.44,VIP15,Pune,Telangana,United States,2024-07-08 04:00:00
O00017802,C002457,2024-05-17 04:14:00,Delivered,Store,INR,62098.00,6209.80,10059.88,0.00,65948.08,NEW10,Hyderabad,Karnataka,India,2024-05-19 06:14:00
O00017803,C004219,2026-03-17 13:24:00,complete,Store,INR,142823.00,33568.00,19665.90,0.00,128920.90,APP5,Mumbai,Maharashtra,India,2026-03-21 07:24:00
O00017804,C000847,2026-03-08 12:37:00,Delivered,Web,USD,279002.00,52057.60,40849.99,0.00,267794.39,,Toronto,Texas,India,2026-03-17 00:37:00
O00017805,C001209,2025-08-10 00:22:00,Shipped,Mobile,INR,319417.00,0.00,57495.06,0.00,376912.06,,Chennai,Ontario,India,2025-08-10 11:22:00
