product_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,supplier_id,product_rating,created_date,is_active
P00684,Orbit Makeup Model 684,Beauty,Makeup,Orbit,4415.00,3104.68,211,S0060,2.6,2024-09-28,1
P00685,GlowCare Audio Model 685,Electronics,Audio,GlowCare,74736.00,89683.20,612,S0048,4.5,2024-09-06,0
P00686,HomeCraft Audio Model 686,Electronics,Audio,HomeCraft,78181.00,63620.36,290,S0066,2.9,2021-12-28,false
P00687,PrimeFit Women Model 687,Fashion,Women,PrimeFit,10144.00,6732.88,342,S0041,4.5,2021-03-23,true
P00688,Pixel Personal Care Model 688,Beauty,Personal Care, pixel ,4255.00,3222.01,962,S0010,3.7,2023-11-29,1
P00689,Apex Household Model 689,Grocery,Household,Apex,1883.00,1289.19,617,S0049,3.1,2021-07-12,false
P00690,UrbanCo Furniture Model 690,Home,Furniture,UrbanCo,23758.00,11849.86,290,S0070,4.0,2025-09-09,No
P00691,BookNest Technology Model 691,Books,Technology,BookNest,2721.00,2178.05,260,S0063,4.6,2024-10-28,Yes
P00692,Apex Business Model 692,Books,Business,Apex,1223.00,644.78,43,S0007,3.6,2022-09-26,N
P00693,GlowCare Decor Model 693,Home,Decor,GlowCare,2160.00,1609.80,715,S0051,4.6,2022-08-22,Y
P00694,PrimeFit Audio Model 694,Electronics,Audio,PrimeFit,16538.00,10880.63,337,S0088,4.8,2025-11-16,false
P00695,Swift Cycling Model 695,Sports,Cycling,Swift,78474.00,52865.85,951,S0052,4.1,2022-09-09,N
P00696,BookNest Men Model 696,Fashion,Men,BookNest,42983.00,27873.20,448,S0017,3.7,2024-09-13,N
P00697,BookNest Kitchen Model 697,Home,Kitchen,BookNest,57897.00,29982.47,157,S0045,4.2,2022-08-03,Y
P00698,GlowCare Men Model 698,Fashion,Men,GlowCare,33740.00,27381.39,910,S0097,2.5,2023-02-08,1
P00699,PrimeFit Outdoor Model 699,Sports,Outdoor,PrimeFit,52924.00,26094.82,441,S0003,4.2,2022-09-29,Y
P00700,BookNest Skin Care Model 700,Beauty,Skin Care,BookNest,4459.00,2934.20,236,S0083,4.9,2022-12-15,0
P00701,Apex Education Model 701,Books,Education,Apex,2124.00,992.71,754,S0033,4.2,2025-03-31,false
P00702,Swift Hair Care Model 702,Beauty,Hair Care,Swift,4050.00,2377.10,273,S0072,3.8,2022-12-22,1
P00703,BookNest Kitchen Model 703,Home,Kitchen,BookNest,72168.00,41448.02,629,S0001,2.9,2025-04-01,No
P00704,Pixel Bedding Model 704,Home,Bedding,Pixel,70133.00,49909.82,370,S0031,3.3,2021-05-22,Yes
P00705,Zenith Decor Model 705,Home,Decor,Zenith,69944.00,38413.87,836,S0036,3.5,2022-11-20,No
P00706,UrbanCo Audio Model 706,Electronics,Audio,UrbanCo,32218.00,18459.31,808,S0065,4.1,2025-07-29,1
P00707,Pixel Cycling Model 707,Sports,Cycling,Pixel,40144.00,28029.31,590,S0070,6.5,2023-01-22,Yes
P00708,BookNest Team Sports Model 708,Sports,Team Sports,BookNest,FREE,2496.42,321,S0057,3.6,2022-04-06,true
P00709,HomeCraft Footwear Model 709,Fashion,Footwear,HomeCraft,28406.00,19442.07,212,S0079,3.5,2021-11-02,true
P00710,Apex Makeup Model 710,,Makeup,Apex,3340.00,2359.27,634,S0023,5.0,2021-09-11,1
P00711,Nova Audio Model 711,Electronics,Audio,Nova,7125.00,4392.92,366,S0046,4.1,2025-02-13,No
P00712,GreenLeaf Yoga Model 712,Sports,Yoga,GreenLeaf,872.00,574.30,648,S0046,3.6,2021-06-18,No
P00713,Pixel Skin Care Model 713,Beauty,Skin Care,Pixel,4905.00,2502.47,532,S0018,4.7,2025-11-02,No
P00714,GreenLeaf Watches Model 714,Fashion,Watches,GreenLeaf,28458.00,20856.28,855,S0099,3.7,2025-07-01,false
P00715,Swift Outdoor Model 715,Sports,Outdoor,Swift,4718.00,3844.16,532,S0017,3.1,2024-10-23,N
P00716,UrbanCo Fiction Model 716,Books,Fiction,UrbanCo,124.00,84.94,690,S0012,2.5,2021-01-01,Yes
P00717,Swift Mobiles Model 717,Electronics,Mobiles,Swift,47376.00,31558.57,634,S0064,2.5,2024-03-05,0
P00718,Swift Accessories Model 718,Electronics,Accessories,Swift,48779.00,38792.38,664,S0017,4.9,2023-11-09,false
P00719,BookNest Yoga Model 719,Sports,Yoga,BookNest,46671.00,28154.44,849,S0043,2.8,2025-03-05,Yes
P00720,Pixel Audio Model 720,Electronics,Audio,Pixel,39590.00,32018.00,241,S0027,2.8,2021-06-15,true
P00721,Apex Personal Care Model 721,Beauty,Personal Care,Apex,1624.00,1176.95,102,S0044,3.9,2023-03-02,Yes
P00722,Nova Education Model 722,Books,Education,Nova,3460.00,2013.34,605,S0073,3.0,2023-07-04,Yes
P00723,BookNest Skin Care Model 723,Beauty,Skin Care,BookNest,286.00,189.80,920,S0005,4.3,2022-04-03,false
P00724,Apex Makeup Model 724,Beauty,Makeup,Apex,2681.00,2134.38,976,S0047,3.1,2025-06-05,true
P00725,HomeCraft Skin Care Model 725,Beauty,Skin Care,HomeCraft,3063.00,1702.49,932,S0100,2.8,2022-09-27,N
P00726,GlowCare Hair Care Model 726,Beauty,Hair Care,GlowCare,3965.00,2473.29,370,S0090,4.3,2021-08-21,No
P00727,BookNest Fiction Model 727,Books,Fiction,BookNest,3076.00,1966.67,757,S0010,4.8,2021-07-25,false
P00728,Zenith Team Sports Model 728,Sports,Team Sports,Zenith,66899.00,52978.50,666,S0061,4.9,2024-12-07,No
P00729,Nova Business Model 729,Books,Business,Nova,1995.00,937.00,561,S0050,3.6,2022-07-16,1
P00730,GreenLeaf Fragrance Model 730,Beauty,Fragrance,GreenLeaf,1520.00,1082.50,771,S0034,4.3,2024-01-14,1
P00731,BookNest Outdoor Model 731,Sports,Outdoor, booknest ,59285.00,44841.34,470,S0048,4.5,2025-05-19,false
P00732,Orbit Household Model 732,Grocery,Household,Orbit,1201.00,761.77,824,S0012,4.1,2023-06-29,0
P00733,Pixel Beverages Model 733,Grocery,Beverages,Pixel,3205.00,1641.73,751,S0089,4.0,2023-09-04,1
P00734,UrbanCo Organic Model 734,Grocery,Organic,UrbanCo,460.00,371.46,51,S0050,3.1,2022-12-08,N
P00735,Swift Personal Care Model 735,Beauty,Personal Care,Swift,4558.00,3671.40,942,S0076,4.9,2025-12-24,N
P00736,Pixel Kitchen Model 736,Home,Kitchen,Pixel,44641.00,25198.09,635,S0075,4.1,2021-11-28,No
P00737,GlowCare Fiction Model 737,Books,Fiction,GlowCare,211.00,113.57,-5,S0069,3.8,2025-03-16,Y
P00738,GlowCare Beverages Model 738,Grocery,Beverages,GlowCare,292.00,199.87,811,S0078,3.3,2022-04-17,1
P00739,Apex Accessories Model 739,Electronics,Accessories,Apex,16332.00,9514.88,185,S0031,2.6,2025-04-02,N
P00740,Apex Bags Model 740,Fashion,Bags,Apex,11692.00,5604.98,868,S0096,3.1,2025-01-19,N
P00741,GlowCare Bedding Model 741,Home,Bedding,GlowCare,49998.00,33902.34,497,S0001,3.8,2022-12-21,1
P00742,Orbit Appliances Model 742,Home,Appliances,Orbit,67249.00,35526.89,288,S0009,3.0,2021-10-13,Yes
P00743,BookNest Personal Care Model 743,Beauty,Personal Care,BookNest,1538.00,947.72,186,S0100,4.5,2024-12-07,No
P00744,BookNest Education Model 744,Books,Education,BookNest,1717.00,872.95,929,S0087,3.2,2024-04-07,Y
P00745,Apex Business Model 745,Books,Business,Apex,4750.00,3459.72,614,S0044,4.8,2023-06-30,Yes
P00746,Swift Staples Model 746,Grocery,Staples,Swift,2410.00,1967.37,636,S0014,3.7,2021-04-12,1
P00747,GlowCare Accessories Model 747,Electronics,Accessories,GlowCare,-250.00,40707.10,211,S0027,3.8,2022-05-31,N
P00748,GlowCare Technology Model 748,Books,Technology,GlowCare,1024.00,545.84,257,S0079,3.1,2021-08-24,No
P00749,Pixel Laptops Model 749,Electronics,Laptops,Pixel,33044.00,26768.00,702,S0059,3.2,2023-08-10,true
P00750,BookNest Beverages Model 750,Grocery,Beverages,BookNest,1871.00,1063.84,807,S0091,4.8,2021-09-14,true
P00751,Swift Organic Model 751,Grocery,Organic,Swift,4410.00,3256.05,937,S0023,2.6,2025-07-12,N
P00752,HomeCraft Cycling Model 752,Sports,Cycling,HomeCraft,12413.00,10100.96,772,S0083,3.7,2024-08-31,Yes
P00753,Nova Laptops Model 753,Electronics,Laptops,Nova,52256.00,26195.05,23,S0068,4.2,2023-06-19,Yes
P00754,GreenLeaf Outdoor Model 754,Sports,Outdoor,GreenLeaf,45016.00,22677.12,633,S0087,4.6,2021-03-04,Y
P00755,BookNest Kitchen Model 755,Home,Kitchen,BookNest,11997.00,7220.22,518,S0061,4.4,2025-03-18,1
P00756,Swift Team Sports Model 756,Sports,Team Sports,Swift,25502.00,15474.32,111,S0060,4.5,2023-07-16,N
P00757,HomeCraft Bags Model 757,Fashion,Bags,HomeCraft,67805.00,45670.69,309,S0087,4.4,2021-12-30,0
P00758,Nova Accessories Model 758,Electronics,Accessories,Nova,44717.00,34779.15,99,S0002,4.1,2022-02-17,1
P00759,Swift Business Model 759,Books,Business,Swift,3366.00,2343.44,2,S0058,3.0,2025-10-13,N
P00760,GreenLeaf Snacks Model 760,Grocery,Snacks,GreenLeaf,4813.00,3733.03,364,S0078,4.2,2025-07-23,true
P00761,BookNest Snacks Model 761,Grocery,Snacks,BookNest,1328.00,698.50,193,S0003,3.7,2021-07-07,true
P00762,Zenith Laptops Model 762,Electronics,Laptops,Zenith,66020.00,48740.79,739,S0087,3.6,2025-11-12,Yes
P00763,Swift Snacks Model 763,Grocery,Snacks,Swift,3794.00,1718.62,many,S0029,4.2,2025-04-02,true
P00764,Apex Personal Care Model 764,Beauty,Personal Care,Apex,4375.00,2349.53,927,S0047,2.9,2024-12-17,No
P00765,GlowCare Mobiles Model 765,Electronics,Mobiles,GlowCare,9009.00,6628.50,200,S0047,4.9,2021-12-28,true
P00766,Zenith Cycling Model 766,Sports,Cycling,Zenith,1553.00,1230.30,956,S0024,4.3,2025-02-16,1
P00767,GreenLeaf Men Model 767,Fashion,Men,GreenLeaf,FREE,12868.55,994,S0081,4.5,2023-10-14,No
P00768,Pixel Furniture Model 768,Home,Furniture,Pixel,50431.00,24005.38,643,S0097,4.0,2024-10-15,Y
P00769,PrimeFit Household Model 769,Grocery,Household,PrimeFit,3493.00,2282.15,873,S0004,3.7,2024-05-14,No
P00770,GreenLeaf Fitness Model 770,Sports,Fitness,GreenLeaf,61616.00,39632.78,652,S0076,4.9,2021-02-28,N
P00771,PrimeFit Skin Care Model 771,Beauty,Skin Care,PrimeFit,1143.00,837.03,986,S0028,4.7,2024-08-02,Yes
P00772,Swift Staples Model 772,Grocery,Staples,Swift,2260.00,1087.53,816,S0038,4.8,2025-08-16,Yes
P00773,UrbanCo Organic Model 773,Grocery,Organic,UrbanCo,3982.00,2388.83,998,S0091,4.0,2025-05-10,Yes
P00774,Apex Children Model 774,Books,Children, apex ,651.00,412.90,785,S0024,4.8,2022-08-16,Yes
P00775,BookNest Audio Model 775,Electronics,Audio,BookNest,51300.00,27840.34,436,S0097,4.0,2024-07-25,N
P00776,UrbanCo Furniture Model 776,Home,Furniture,UrbanCo,39346.00,19621.43,616,S0094,3.5,2021-07-28,Y
P00777,Orbit Kitchen Model 777,Home,Kitchen,Orbit,67455.00,55241.11,723,S0081,4.9,2023-07-31,No
P00778,UrbanCo Audio Model 778,Electronics,Audio,UrbanCo,76048.00,37605.90,986,S0013,2.6,2024-01-14,0
P00779,BookNest Yoga Model 779,Sports,Yoga,BookNest,76912.00,35655.55,248,S0029,3.8,2025-03-07,No
P00780,BookNest Household Model 780,Grocery,Household,BookNest,4403.00,3177.82,726,S0038,4.2,2025-03-20,Y
P00781,Swift Mobiles Model 781,,Mobiles,Swift,18619.00,8435.64,695,S0070,3.7,2024-02-01,Yes
P00782,Apex Watches Model 782,Fashion,Watches,Apex,11065.00,7518.15,527,S0096,5.0,2021-02-10,Yes
P00783,Orbit Beverages Model 783,Grocery,Beverages,Orbit,1899.00,870.51,926,S0025,3.6,2023-12-04,Y
P00784,Swift Yoga Model 784,Sports,Yoga,Swift,25017.00,12797.20,485,S0055,3.3,2023-07-20,No
P00785,PrimeFit Women Model 785,Fashion,Women,PrimeFit,741.00,578.51,429,S0081,3.2,2022-01-05,Yes
P00786,GreenLeaf Staples Model 786,Grocery,Staples,GreenLeaf,1827.00,1096.79,329,S0078,3.5,2022-05-10,N
P00787,BookNest Hair Care Model 787,Beauty,Hair Care,BookNest,940.00,534.49,147,S0099,4.1,2025-12-07,Y
P00788,Pixel Hair Care Model 788,Beauty,Hair Care,Pixel,159.00,121.50,434,S0058,3.9,2024-01-12,N
P00789,Apex Hair Care Model 789,Beauty,Hair Care,Apex,3755.00,2482.47,178,S0006,4.8,2021-08-11,true
P00790,HomeCraft Accessories Model 790,Electronics,Accessories,HomeCraft,18380.00,10214.87,509,S0024,4.0,2021-06-05,true
P00791,Orbit Furniture Model 791,Home,Furniture,Orbit,10265.00,5562.41,761,S0064,3.1,2025-10-14,0
P00792,Pixel Bags Model 792,Fashion,Bags,Pixel,77041.00,41735.73,555,S0046,4.9,2023-06-01,Yes
P00793,GreenLeaf Accessories Model 793,Electronics,Accessories,GreenLeaf,38772.00,26540.51,289,S0052,3.3,2023-10-23,N
P00794,GlowCare Laptops Model 794,Electronics,Laptops,GlowCare,53584.00,41455.76,569,S0094,3.1,2025-06-26,true
P00795,GreenLeaf Makeup Model 795,Beauty,Makeup,GreenLeaf,4813.00,3491.27,638,S0025,3.2,2022-06-21,0
P00796,GlowCare Personal Care Model 796,Beauty,Personal Care,GlowCare,4041.00,2217.62,194,S0058,4.4,2022-08-13,0
P00797,GreenLeaf Business Model 797,Books,Business,GreenLeaf,212.00,140.29,495,S0060,3.7,2021-02-21,true
P00798,GlowCare Organic Model 798,Grocery,Organic,GlowCare,3893.00,1942.61,863,S0036,4.3,2021-10-05,No
P00799,BookNest Fitness Model 799,Sports,Fitness,BookNest,50857.00,24577.26,934,S0062,3.4,2024-06-14,1
P00800,Apex Education Model 800,Books,Education,Apex,3914.00,2058.06,381,S0094,4.2,2021-08-31,true
P00801,HomeCraft Business Model 801,Books,Business,HomeCraft,1089.00,861.29,569,S0082,2.8,2023-06-19,false
P00802,HomeCraft Bags Model 802,Fashion,Bags,HomeCraft,58394.00,34627.57,417,S0100,3.7,2023-10-18,N
P00803,Pixel Makeup Model 803,Beauty,Makeup,Pixel,2512.00,1445.76,914,S0036,2.9,2025-04-04,N
P00804,Swift Cameras Model 804,Electronics,Cameras,Swift,245.00,125.25,-5,S0070,4.3,2023-04-18,Y
P00805,BookNest Footwear Model 805,Fashion,Footwear,BookNest,11464.00,9270.82,172,S0045,4.2,2021-05-14,No
P00806,Pixel Bedding Model 806,Home,Bedding,Pixel,21138.00,15241.52,628,S0011,3.5,2025-07-17,0
P00807,Swift Personal Care Model 807,Beauty,Personal Care,Swift,2318.00,1205.55,835,S0085,4.4,2023-07-26,true
P00808,Orbit Mobiles Model 808,Electronics,Mobiles,Orbit,33434.00,20594.34,833,S0095,6.5,2022-04-30,Yes
P00809,BookNest Cameras Model 809,Electronics,Cameras,BookNest,7725.00,3490.31,525,S0018,4.3,2023-01-20,1
P00810,UrbanCo Cycling Model 810,Sports,Cycling,UrbanCo,26953.00,20282.06,825,S0027,4.1,2025-09-22,Yes
P00811,Nova Personal Care Model 811,Beauty,Personal Care,Nova,2347.00,1313.35,643,S0009,3.9,2021-11-03,true
P00812,PrimeFit Kitchen Model 812,Home,Kitchen,PrimeFit,51064.00,40604.81,23,S0067,4.9,2024-04-30,No
P00813,UrbanCo Women Model 813,Fashion,Women,UrbanCo,54969.00,43717.43,472,S0022,4.3,2022-04-11,N
P00814,GlowCare Makeup Model 814,Beauty,Makeup,GlowCare,2809.00,1658.25,744,S0045,2.8,2025-05-20,Y
P00815,HomeCraft Kitchen Model 815,Home,Kitchen,HomeCraft,22414.00,15769.17,144,S0022,3.1,2022-02-22,1
P00816,BookNest Mobiles Model 816,Electronics,Mobiles,BookNest,1016.00,523.33,705,S0075,3.8,2022-08-28,Y
P00817,Swift Skin Care Model 817,Beauty,Skin Care, swift ,741.00,572.94,493,S0019,4.8,2024-07-06,N
P00818,PrimeFit Yoga Model 818,Sports,Yoga,PrimeFit,41966.00,21891.06,421,S0032,4.7,2025-04-24,N
P00819,HomeCraft Men Model 819,Fashion,Men,HomeCraft,73439.00,58028.66,519,S0012,2.9,2021-04-03,Y
P00820,Apex Cameras Model 820,Electronics,Cameras,Apex,38767.00,24205.39,181,S0081,3.3,2022-08-08,N
P00821,GlowCare Household Model 821,Grocery,Household,GlowCare,301.00,185.53,890,S0046,4.2,2024-06-27,N
P00822,PrimeFit Beverages Model 822,Grocery,Beverages,PrimeFit,534.00,640.80,672,S0081,4.2,2023-02-14,No
P00823,GlowCare Snacks Model 823,Grocery,Snacks,GlowCare,4454.00,2987.39,998,S0026,3.4,2025-07-16,N
P00824,Apex Kitchen Model 824,Home,Kitchen,Apex,44892.00,21305.80,996,S0054,4.3,2022-11-27,Y
P00825,Swift Laptops Model 825,Electronics,Laptops,Swift,21677.00,16004.65,952,S0085,3.5,2021-12-23,Yes
P00826,GreenLeaf Makeup Model 826,Beauty,Makeup,GreenLeaf,FREE,2932.24,888,S0099,4.3,2025-01-08,true
P00827,HomeCraft Skin Care Model 827,Beauty,Skin Care,HomeCraft,2097.00,958.20,953,S0084,3.1,2021-03-17,N
P00828,PrimeFit Makeup Model 828,Beauty,Makeup,PrimeFit,4143.00,2685.45,745,S0036,3.1,2022-06-05,Y
P00829,HomeCraft Technology Model 829,Books,Technology,HomeCraft,1171.00,708.64,473,S0060,3.0,2023-02-20,true
P00830,GlowCare Organic Model 830,Grocery,Organic,GlowCare,-250.00,2129.81,679,S0026,2.7,2022-04-01,Yes
P00831,PrimeFit Fragrance Model 831,Beauty,Fragrance,PrimeFit,162.00,131.41,604,S0003,4.7,2021-01-25,Y
P00832,Apex Education Model 832,Books,Education,Apex,3380.00,2584.83,873,S0001,2.8,2025-05-26,true
P00833,Nova Business Model 833,Books,Business,Nova,447.00,339.72,614,S0065,4.9,2025-08-03,No
P00834,Pixel Audio Model 834,Electronics,Audio,Pixel,17760.00,13173.73,266,S0081,3.0,2021-08-12,N
P00835,UrbanCo Business Model 835,Books,Business,UrbanCo,1662.00,840.42,776,S0005,4.7,2021-12-27,No
P00836,Swift Snacks Model 836,Grocery,Snacks,Swift,1875.00,900.40,762,S0007,4.5,2021-02-20,1
P00837,BookNest Yoga Model 837,Sports,Yoga,BookNest,4464.00,3093.25,302,S0027,4.4,2025-11-21,1
P00838,PrimeFit Footwear Model 838,Fashion,Footwear,PrimeFit,41747.00,30940.73,894,S0049,3.1,2021-04-30,Y
P00839,UrbanCo Education Model 839,Books,Education,UrbanCo,2505.00,2052.58,566,S0043,4.3,2024-10-12,1
P00840,PrimeFit Audio Model 840,Electronics,Audio,PrimeFit,64540.00,52524.49,849,S0100,2.6,2022-09-01,0
P00841,Pixel Cycling Model 841,Sports,Cycling,Pixel,29419.00,19398.14,371,S0078,4.1,2023-12-04,1
P00842,UrbanCo Cameras Model 842,Electronics,Cameras,UrbanCo,6902.00,5078.90,497,S0031,2.8,2023-01-20,false
P00843,Swift Cycling Model 843,Sports,Cycling,Swift,45904.00,25013.75,460,S0016,3.7,2024-04-28,0
BADP844,Pixel Watches Model 844,Fashion,Watches,Pixel,12122.00,7565.96,357,S0083,3.1,2025-03-28,N
P00845,PrimeFit Decor Model 845,Home,Decor,PrimeFit,21748.00,10915.28,152,S0065,2.9,2022-06-11,false
P00846,Orbit Personal Care Model 846,Beauty,Personal Care,Orbit,2945.00,2277.08,634,S0048,4.8,2022-06-22,false
P00847,Pixel Cameras Model 847,Electronics,Cameras,Pixel,68092.00,35638.54,115,S0001,4.1,2023-09-06,true
P00848,PrimeFit Fitness Model 848,Sports,Fitness,PrimeFit,39525.00,31393.70,830,S0052,4.4,2022-02-12,1
P00849,BookNest Accessories Model 849,Electronics,Accessories,BookNest,26964.00,17577.16,15,S0040,3.0,2021-03-21,false
P00850,Orbit Team Sports Model 850,Sports,Team Sports,Orbit,11541.00,9002.48,903,S0050,3.8,2025-07-14,0
P00851,Zenith Accessories Model 851,Electronics,Accessories,Zenith,701.00,500.93,805,S0045,4.5,2023-07-08,true
P00852,BookNest Fiction Model 852,,Fiction,BookNest,4693.00,2119.52,837,S0034,4.7,2022-11-17,0
P00853,Swift Business Model 853,Books,Business,Swift,2320.00,1311.88,561,S0044,2.6,2025-05-26,Yes
P00854,Zenith Beverages Model 854,Grocery,Beverages,Zenith,390.00,186.11,274,S0039,2.8,2024-01-05,false
P00855,Nova Organic Model 855,Grocery,Organic,Nova,548.00,395.05,793,S0021,4.8,2025-07-17,No
P00856,Zenith Decor Model 856,Home,Decor,Zenith,25027.00,19021.07,344,S0049,4.3,2021-12-10,true
P00857,Apex Cycling Model 857,Sports,Cycling,Apex,26744.00,19506.64,715,S0073,2.7,2023-10-06,No
P00858,Nova Bags Model 858,Fashion,Bags,Nova,41416.00,19163.31,137,S0098,3.4,2023-08-26,Y
P00859,BookNest Education Model 859,Books,Education,BookNest,3456.00,2545.00,419,S0087,2.7,2023-11-22,1
P00860,UrbanCo Education Model 860,Books,Education, urbanco ,76.00,51.47,66,S0034,3.3,2023-01-16,0
P00861,BookNest Mobiles Model 861,Electronics,Mobiles,BookNest,37259.00,18422.24,383,S0067,4.0,2023-04-29,false
P00862,Orbit Fragrance Model 862,Beauty,Fragrance,Orbit,662.00,412.98,763,S0100,3.5,2024-12-12,true
P00863,Nova Laptops Model 863,Electronics,Laptops,Nova,65708.00,49677.56,931,S0035,3.5,2021-02-10,0
P00864,BookNest Outdoor Model 864,Sports,Outdoor,BookNest,3826.00,2264.95,931,S0088,3.2,2023-06-14,Y
P00865,GlowCare Organic Model 865,Grocery,Organic,GlowCare,3632.00,2087.03,653,S0067,4.0,2021-01-13,Yes
P00866,Swift Men Model 866,Fashion,Men,Swift,20978.00,17201.58,57,S0077,2.8,2022-10-06,true
P00867,Pixel Accessories Model 867,Electronics,Accessories,Pixel,26587.00,12113.30,452,S0090,3.3,2021-02-04,Yes
P00868,BookNest Children Model 868,Books,Children,BookNest,2968.00,1468.00,379,S0062,3.6,2021-03-17,true
P00869,Pixel Kitchen Model 869,Home,Kitchen,Pixel,6974.00,3891.65,184,S0090,4.8,2022-03-24,Yes
P00870,Swift Team Sports Model 870,Sports,Team Sports,Swift,47858.00,27470.10,44,S0020,4.6,2023-03-19,1
P00871,Apex Household Model 871,Grocery,Household,Apex,3162.00,1828.72,-5,S0015,3.8,2023-12-07,true
P00872,Swift Laptops Model 872,Electronics,Laptops,Swift,70620.00,41468.63,many,S0025,4.2,2024-08-12,true
P00873,Orbit Cycling Model 873,Sports,Cycling,Orbit,29417.00,20107.93,131,S0017,3.4,2023-08-09,No
P00874,UrbanCo Yoga Model 874,Sports,Yoga,UrbanCo,16360.00,12778.37,664,S0078,3.6,2024-12-18,No
P00875,BookNest Children Model 875,Books,Children,BookNest,1677.00,1276.96,970,S0030,4.9,2022-01-18,N
P00876,GreenLeaf Beverages Model 876,Grocery,Beverages,GreenLeaf,2474.00,1412.00,383,S0098,2.8,2025-09-19,true
P00877,Nova Watches Model 877,Fashion,Watches,Nova,10439.00,5698.41,348,S0016,4.4,2022-02-04,0
P00878,GlowCare Yoga Model 878,Sports,Yoga,GlowCare,67677.00,50830.95,440,S0059,3.5,2024-03-23,Y
P00879,HomeCraft Snacks Model 879,Grocery,Snacks,HomeCraft,4460.00,2274.38,748,S0086,2.9,2025-09-26,Yes
P00880,Zenith Accessories Model 880,Electronics,Accessories,Zenith,75401.00,55860.79,699,S0031,3.6,2024-10-26,1
P00881,Zenith Technology Model 881,Books,Technology,Zenith,3859.00,2939.37,902,S0018,3.5,2023-01-12,0
P00882,HomeCraft Bedding Model 882,Home,Bedding,HomeCraft,71016.00,50358.00,595,S0005,4.0,2025-06-17,0
P00883,Zenith Fitness Model 883,Sports,Fitness,Zenith,64348.00,50577.88,209,S0069,2.7,2024-01-06,Y
P00884,Pixel Appliances Model 884,Home,Appliances,Pixel,31978.00,25685.50,856,S0002,4.5,2025-04-09,1
P00885,Orbit Beverages Model 885,Grocery,Beverages,Orbit,FREE,2734.78,696,S0044,3.4,2024-03-15,true
P00886,PrimeFit Outdoor Model 886,Sports,Outdoor,PrimeFit,28140.00,14105.79,437,S0065,4.3,2021-08-31,Y
P00887,UrbanCo Women Model 887,Fashion,Women,UrbanCo,36193.00,23893.49,764,S0055,2.8,2023-11-23,Yes
P00888,Swift Laptops Model 888,Electronics,Laptops,Swift,2826.00,2231.35,748,S0027,4.2,2022-06-10,N
P00889,HomeCraft Laptops Model 889,Electronics,Laptops,HomeCraft,77662.00,56855.99,843,S0098,4.9,2021-09-19,1
P00890,Pixel Women Model 890,Fashion,Women,Pixel,72718.00,35577.98,448,S0082,2.9,2025-12-20,No
P00891,Orbit Fragrance Model 891,Beauty,Fragrance,Orbit,1022.00,766.77,900,S0040,4.6,2024-09-28,No
P00892,UrbanCo Staples Model 892,Grocery,Staples,UrbanCo,4079.00,2911.39,835,S0082,2.7,2024-01-08,true
P00893,Pixel Hair Care Model 893,Beauty,Hair Care,Pixel,2079.00,1659.44,270,S0066,3.3,2024-09-21,No
P00894,Nova Fitness Model 894,Sports,Fitness,Nova,44431.00,24449.00,126,S0028,4.8,2025-02-10,Y
P00895,Nova Team Sports Model 895,Sports,Team Sports,Nova,41300.00,24376.79,405,S0089,4.4,2023-06-13,Y
P00896,Apex Education Model 896,Books,Education,Apex,4881.00,3308.31,731,S0071,3.3,2024-02-01,No
P00897,BookNest Mobiles Model 897,Electronics,Mobiles,BookNest,44065.00,21183.27,777,S0004,2.8,2024-07-06,No
P00898,UrbanCo Cameras Model 898,Electronics,Cameras,UrbanCo,25975.00,17708.31,742,S0037,4.0,2024-06-10,N
P00899,Zenith Education Model 899,Books,Education,Zenith,1029.00,542.24,427,S0010,3.2,2022-07-28,N
P00900,Nova Education Model 900,Books,Education,Nova,2139.00,1456.88,573,S0076,4.5,2021-11-20,Yes
P00901,GlowCare Team Sports Model 901,Sports,Team Sports,GlowCare,17668.00,8619.71,656,S0038,2.8,2021-07-18,Y
P00902,Zenith Business Model 902,Books,Business,Zenith,2590.00,1473.36,596,S0048,3.6,2022-07-05,Y
P00903,Swift Beverages Model 903,Grocery,Beverages, swift ,4651.00,2840.67,351,S0004,3.5,2021-12-16,No
P00904,Zenith Team Sports Model 904,Sports,Team Sports,Zenith,63452.00,49721.09,714,S0049,3.3,2025-09-13,Yes
P00905,BookNest Cycling Model 905,Sports,Cycling,BookNest,59446.00,41767.42,362,S0014,4.9,2023-09-15,N
P00906,Zenith Watches Model 906,Fashion,Watches,Zenith,35252.00,25789.55,799,S0061,3.2,2022-02-20,true
P00907,HomeCraft Cameras Model 907,Electronics,Cameras,HomeCraft,22380.00,10788.95,821,S0031,4.5,2024-03-10,Yes
P00908,BookNest Organic Model 908,Grocery,Organic,BookNest,2194.00,1176.98,276,S0017,2.9,2023-09-29,No
P00909,HomeCraft Personal Care Model 909,Beauty,Personal Care,HomeCraft,2197.00,1583.69,724,S0099,6.5,2021-03-06,0
P00910,GlowCare Fitness Model 910,Sports,Fitness,GlowCare,50635.00,28979.02,504,S0020,3.2,2024-09-23,No
P00911,BookNest Education Model 911,Books,Education,BookNest,999.00,733.25,283,S0003,3.3,2021-09-26,No
P00912,Swift Yoga Model 912,Sports,Yoga,Swift,44602.00,32165.81,204,S0088,3.8,2022-11-30,Yes
