order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000047593,O00019026,P00533,5,77352.00,10.00,348084.00
OI000047594,O00019027,P00647,3,71045.00,0.00,213135.00
OI000047595,O00019028,P00373,4,117.00,0.00,468.00
OI000047596,O00019028,P00286,5,608.00,15.00,2584.00
OI000047597,O00019029,P00559,4,79376.00,0.00,317504.00
OI000047598,O00019029,P00365,5,4249.00,20.00,16996.00
OI000047599,O00019030,P00381,1,3658.00,15.00,3109.30
OI000047600,O00019030,P00244,3,3640.00,5.00,10374.00
OI000047601,O00019030,P00461,2,8563.00,10.00,15413.40
OI000047602,O00019031,P00431,1,12691.00,0.00,12691.00
OI000047603,O00019031,P00977,5,1402.00,0.00,7010.00
OI000047604,O00019031,P00182,2,2494.00,20.00,3990.40
OI000047605,O00019032,P01094,4,31823.00,5.00,120927.40
OI000047606,O00019033,P00207,3,66596.00,5.00,189798.60
OI000047607,O00019033,P00035,4,1208.00,5.00,4590.40
OI000047608,O00019033,P00205,5,35862.00,5.00,170344.50
OI000047609,O00019034,P00021,1,17204.00,0.00,17204.00
OI000047610,O00019034,P01086,4,24977.00,20.00,79926.40
OI000047611,O00019034,P00289,5,59149.00,5.00,280957.75
OI000047612,O00019034,P00294,4,28891.00,20.00,92451.20
OI000047613,O00019035,P00203,1,65243.00,5.00,61980.85
OI000047614,O00019035,P00723,3,286.00,0.00,858.00
OI000047615,O00019036,P01176,4,18590.00,10.00,66924.00
OI000047616,O00019036,P00777,2,67455.00,0.00,134910.00
OI000047617,O00019036,P00755,5,11997.00,0.00,59985.00
OI000047618,O00019037,P01077,4,56596.00,5.00,215064.80
OI000047619,O00019037,P00230,3,37950.00,0.00,113850.00
OI000047620,O00019037,P00820,2,38767.00,10.00,69780.60
OI000047621,O00019038,P00524,1,55852.00,0.00,55852.00
OI000047622,O00019038,P01115,2,30184.00,0.00,60368.00
OI000047623,O00019039,P00180,3,65117.00,20.00,156280.80
OI000047624,O00019039,P00768,4,50431.00,15.00,171465.40
OI000047625,O00019040,P00336,3,16909.00,5.00,48190.65
OI000047626,O00019040,P01179,4,2646.00,0.00,10584.00
OI000047627,O00019040,P00989,4,57534.00,10.00,207122.40
OI000047628,O00019040,P00948,5,1072.00,0.00,5360.00
OI000047629,O00019041,P00342,3,3064.00,5.00,8732.40
OI000047630,O00019042,P01172,2,66830.00,10.00,120294.00
OI000047631,O00019043,P00025,4,35908.00,0.00,143632.00
OI000047632,O00019043,P00318,3,54895.00,5.00,156450.75
OI000047633,O00019044,P01150,2,72407.00,0.00,144814.00
OI000047634,O00019044,P00454,5,42793.00,0.00,213965.00
OI000047635,O00019044,P00365,1,4249.00,0.00,4249.00
OI000047636,O00019045,P00055,2,1489.00,5.00,2829.10
OI000047637,O00019046,P00262,3,4819.00,0.00,14457.00
OI000047638,O00019046,P00738,5,292.00,0.00,1460.00
OI000047639,O00019047,P01115,5,30184.00,0.00,150920.00
OI000047640,O00019047,P01142,3,77594.00,0.00,232782.00
OI000047641,O00019047,P00313,5,4808.00,0.00,24040.00
OI000047642,O00019048,P00613,3,1569.00,5.00,4471.65
OI000047643,O00019048,P00508,1,48334.00,15.00,41083.90
OI000047644,O00019048,P00323,1,75529.00,15.00,64199.65
OI000047645,O00019049,P01009,5,4670.00,5.00,22182.50
OI000047646,O00019050,P00958,3,1676.00,0.00,5028.00
OI000047647,O00019050,P00984,2,77444.00,20.00,123910.40
OI000047648,O00019050,P00321,2,25438.00,5.00,48332.20
OI000047649,O00019050,P00030,1,23744.00,10.00,21369.60
OI000047650,O00019051,P01175,1,57124.00,5.00,54267.80
OI000047651,O00019051,P00788,3,159.00,0.00,477.00
OI000047652,O00019052,P00017,5,1197.00,15.00,5087.25
OI000047653,O00019052,P00894,3,44431.00,5.00,126628.35
OI000047654,O00019052,P00117,4,19980.00,15.00,67932.00
OI000047655,O00019053,P00793,2,38772.00,0.00,77544.00
OI000047656,O00019053,P00217,4,10872.00,5.00,41313.60
OI000047657,O00019053,P00332,1,3746.00,5.00,3558.70
OI000047658,O00019054,P01054,2,3543.00,20.00,5668.80
OI000047659,O00019054,P00685,3,74736.00,0.00,224208.00
OI000047660,O00019055,P00242,1,4996.00,10.00,4496.40
OI000047661,O00019056,P00438,1,3278.00,20.00,2622.40
OI000047662,O00019056,P00885,3,3608.00,5.00,10282.80
OI000047663,O00019056,P00121,5,44141.00,20.00,176564.00
OI000047664,O00019057,P00402,4,952.00,0.00,3808.00
OI000047665,O00019057,P00139,2,25605.00,20.00,40968.00
OI000047666,O00019057,P00822,2,534.00,0.00,1068.00
OI000047667,O00019058,P01003,3,3430.00,0.00,10290.00
OI000047668,O00019058,P00584,1,978.00,5.00,929.10
OI000047669,O00019058,P00100,2,57169.00,0.00,114338.00
OI000047670,O00019059,P01150,3,72407.00,0.00,217221.00
OI000047671,O00019059,P00172,3,1040.00,20.00,2496.00
OI000047672,O00019060,P00448,5,40209.00,0.00,201045.00
OI000047673,O00019060,P00420,1,13256.00,10.00,11930.40
OI000047674,O00019061,P00670,3,73020.00,15.00,186201.00
OI000047675,O00019062,P00630,1,50167.00,20.00,40133.60
OI000047676,O00019062,P00141,4,40750.00,20.00,130400.00
OI000047677,O00019063,P00065,4,56193.00,0.00,224772.00
OI000047678,O00019063,P00361,1,3033.00,10.00,2729.70
OI000047679,O00019063,P00659,5,23480.00,0.00,117400.00
OI000047680,O00019064,P00820,4,38767.00,15.00,131807.80
OI000047681,O00019064,P00629,3,4571.00,0.00,13713.00
OI000047682,O00019064,P00524,3,55852.00,0.00,167556.00
OI000047683,O00019065,P00850,3,11541.00,0.00,34623.00
OI000047684,O00019066,P00757,3,67805.00,0.00,203415.00
OI000047685,O00019066,P00765,3,9009.00,0.00,27027.00
OI000047686,O00019066,P01058,3,2507.00,5.00,7144.95
OI000047687,O00019067,P00292,2,4960.00,0.00,9920.00
OI000047688,O00019068,P00346,3,25886.00,10.00,69892.20
OI000047689,O00019068,P01113,5,28691.00,5.00,136282.25
OI000047690,O00019068,P00816,2,1016.00,10.00,1828.80
OI000047691,O00019069,P00815,1,22414.00,10.00,20172.60
OI000047692,O00019069,P00412,3,33515.00,10.00,90490.50
OI000047693,O00019070,P00755,1,11997.00,0.00,11997.00
OI000047694,O00019070,P00110,5,58636.00,0.00,293180.00
OI000047695,O00019070,P00862,4,662.00,20.00,2118.40
OI000047696,O00019070,P00305,1,413.00,10.00,371.70
OI000047697,O00019071,P00939,1,4527.00,0.00,4527.00
OI000047698,O00019071,P01062,3,28788.00,0.00,86364.00
OI000047699,O00019071,P00575,2,19722.00,15.00,33527.40
OI000047700,O00019072,P01043,4,42861.00,0.00,171444.00
OI000047701,O00019072,P00682,4,25804.00,10.00,92894.40
OI000047702,O00019072,P00049,5,61894.00,15.00,263049.50
OI000047703,O00019072,P01178,2,2356.00,0.00,4712.00
OI000047704,O00019073,P00689,2,1883.00,10.00,3389.40
OI000047705,O00019073,P00112,1,468.00,10.00,421.20
OI000047706,O00019073,P01099,5,2241.00,5.00,10644.75
OI000047707,O00019073,P00943,4,4787.00,0.00,19148.00
OI000047708,O00019074,P00596,1,107.00,0.00,107.00
OI000047709,O00019074,P00213,3,41591.00,5.00,118534.35
OI000047710,O00019075,P00127,5,25732.00,0.00,128660.00
OI000047711,O00019075,P00918,3,66568.00,0.00,199704.00
OI000047712,O00019075,P00721,5,1624.00,5.00,7714.00
OI000047713,O00019075,P00366,5,4323.00,5.00,20534.25
OI000047714,O00019076,P01157,3,15805.00,20.00,37932.00
OI000047715,O00019076,P00873,1,29417.00,5.00,27946.15
OI000047716,O00019077,P00725,1,3063.00,10.00,2756.70
OI000047717,O00019077,P01067,3,3770.00,15.00,9613.50
OI000047718,O00019078,P00955,2,52913.00,0.00,105826.00
OI000047719,O00019078,P00973,two,47774.00,5.00,181541.20
OI000047720,O00019078,P00194,2,1184.00,0.00,2368.00
OI000047721,O00019078,P00432,1,25436.00,15.00,21620.60
OI000047722,O00019079,P00123,5,4624.00,0.00,23120.00
OI000047723,O00019079,P00341,1,3466.00,0.00,3466.00
OI000047724,O00019080,P00441,1,30855.00,0.00,30855.00
OI000047725,O00019081,P00349,3,33234.00,0.00,99702.00
OI000047726,O99999999,P00707,2,40144.00,20.00,64230.40
OI000047727,O00019082,P00439,1,23482.00,10.00,21133.80
OI000047728,O00019082,P00959,5,3332.00,10.00,14994.00
OI000047729,O00019083,P00134,3,2278.00,0.00,6834.00
OI000047730,O00019083,P00130,5,22679.00,0.00,113395.00
OI000047731,O00019084,P01003,3,3430.00,0.00,10290.00
OI000047732,O00019084,P01040,2,4747.00,20.00,7595.20
OI000047733,O00019085,P00872,5,70620.00,0.00,353100.00
OI000047734,O00019086,P00569,4,26712.00,0.00,106848.00
OI000047735,O00019087,P00991,1,24514.00,0.00,24514.00
OI000047736,O00019088,P00285,2,37952.00,10.00,68313.60
OI000047737,O00019089,P00013,4,3995.00,0.00,15980.00
OI000047738,O00019089,P01145,1,4691.00,15.00,3987.35
OI000047739,O00019090,P01109,3,9327.00,15.00,23783.85
OI000047740,O00019090,P00951,3,38296.00,0.00,114888.00
OI000047741,O00019090,P00218,5,60202.00,10.00,270909.00
OI000047742,O00019091,P00538,3,35750.00,0.00,107250.00
OI000047743,O00019091,P00170,2,52885.00,15.00,89904.50
OI000047744,O00019091,P00870,2,47858.00,0.00,95716.00
OI000047745,O00019092,P00233,3,49870.00,0.00,149610.00
OI000047746,O00019092,P00630,2,50167.00,0.00,100334.00
OI000047747,O00019093,P01142,5,77594.00,15.00,329774.50
OI000047748,O00019093,P00664,2,3388.00,0.00,6776.00
OI000047749,O00019093,P00236,1,3540.00,0.00,3540.00
OI000047750,O00019093,P00096,4,4331.00,10.00,15591.60
OI000047751,O00019094,P00894,2,44431.00,0.00,88862.00
OI000047752,O00019094,P00231,4,40306.00,15.00,137040.40
OI000047753,O00019095,P00159,3,835.00,0.00,2505.00
OI000047754,O00019095,P00149,5,55583.00,0.00,277915.00
OI000047755,O00019095,P00984,5,77444.00,10.00,348498.00
OI000047756,O00019096,P00863,3,65708.00,20.00,157699.20
OI000047757,O00019097,P00518,1,56911.00,10.00,51219.90
OI000047758,O00019098,P00517,3,3081.00,0.00,9243.00
OI000047759,O00019099,P00428,5,1597.00,0.00,7985.00
OI000047760,O00019099,P00504,4,77713.00,15.00,264224.20
OI000047761,O00019100,P01152,1,2064.00,0.00,2064.00
OI000047762,O00019100,P00768,3,50431.00,20.00,121034.40
OI000047763,O00019100,P00108,2,1202.00,20.00,1923.20
OI000047764,O00019101,P00145,5,2173.00,5.00,10321.75
OI000047765,O00019101,P00650,3,3554.00,15.00,9062.70
OI000047766,O00019101,P01017,4,FREE,15.00,93547.60
OI000047767,O00019101,P00425,3,8337.00,0.00,25011.00
OI000047768,O00019102,P00304,5,3899.00,15.00,16570.75
OI000047769,O00019102,P01147,3,51899.00,10.00,140127.30
OI000047770,O00019102,P01099,2,2241.00,20.00,3585.60
OI000047771,O00019102,P00227,1,4126.00,10.00,3713.40
OI000047772,O00019103,P01138,3,39100.00,0.00,117300.00
OI000047773,O00019104,P01035,3,4384.00,20.00,10521.60
OI000047774,O00019105,P00220,5,62290.00,0.00,311450.00
OI000047775,O00019106,P01149,3,46858.00,20.00,112459.20
OI000047776,O00019107,P00374,2,726.00,10.00,1306.80
OI000047777,O00019107,P00671,2,64596.00,5.00,122732.40
OI000047778,O00019108,P00426,5,66859.00,0.00,334295.00
OI000047779,O00019108,P00298,2,51586.00,0.00,103172.00
OI000047780,O00019109,P00551,5,5199.00,10.00,23395.50
OI000047781,O00019109,P00321,1,25438.00,0.00,25438.00
OI000047782,O00019110,P00920,3,45668.00,5.00,130153.80
OI000047783,O00019110,P00959,2,3332.00,20.00,5331.20
OI000047784,O00019111,P00044,2,4115.00,15.00,6995.50
OI000047785,O00019111,P00544,-1,3386.00,20.00,13544.00
OI000047786,O00019111,P00427,4,4719.00,5.00,17932.20
OI000047787,O00019112,P00803,5,2512.00,5.00,11932.00
OI000047788,O00019112,P00603,4,40557.00,10.00,146005.20
OI000047789,O00019113,P01086,3,24977.00,20.00,59944.80
OI000047790,O00019113,P00480,1,2846.00,0.00,2846.00
OI000047791,O00019114,P00644,4,8551.00,5.00,32493.80
OI000047792,O00019114,P00766,3,1553.00,0.00,4659.00
OI000047793,O00019115,P01032,3,65689.00,0.00,197067.00
OI000047794,O00019115,P00770,3,61616.00,10.00,166363.20
OI000047795,O00019115,P00429,3,53856.00,5.00,153489.60
OI000047796,O00019115,P00615,5,1064.00,0.00,5320.00
OI000047797,O00019116,P00948,2,1072.00,10.00,1929.60
OI000047798,O00019116,P00524,4,55852.00,20.00,178726.40
OI000047799,O00019116,P01132,4,3989.00,0.00,15956.00
OI000047800,O00019116,P00519,5,46704.00,10.00,210168.00
OI000047801,O00019117,P00654,4,66852.00,0.00,267408.00
OI000047802,O00019118,P00223,3,61656.00,15.00,157297.80
OI000047803,O00019119,P00727,4,3076.00,0.00,12304.00
OI000047804,O00019119,P00749,4,33044.00,0.00,132176.00
OI000047805,O00019120,P00433,3,2915.00,0.00,8745.00
OI000047806,O00019121,P00174,2,42930.00,20.00,68688.00
OI000047807,O00019122,P00636,5,77131.00,15.00,327806.75
OI000047808,O00019123,P00461,1,8563.00,0.00,8563.00
OI000047809,O00019123,P00987,1,1526.00,0.00,1526.00
OI000047810,O00019124,P00183,2,4808.00,20.00,7692.80
OI000047811,O00019124,P01069,2,62434.00,0.00,124868.00
OI000047812,O00019125,P00480,5,2846.00,15.00,12095.50
OI000047813,O00019125,P00167,1,3781.00,15.00,3213.85
OI000047814,O00019126,P00497,1,31277.00,20.00,25021.60
OI000047815,O00019127,P00570,2,83.00,20.00,132.80
OI000047816,O00019127,P01037,5,325.00,0.00,1625.00
OI000047817,O00019127,P00579,3,1950.00,15.00,4972.50
OI000047818,O00019127,P00033,4,1558.00,0.00,6232.00
OI000047819,O00019128,P01097,1,1990.00,20.00,1592.00
OI000047820,O00019128,P00688,4,4255.00,15.00,14467.00
OI000047821,O00019128,P00364,5,2849.00,0.00,14245.00
OI000047822,O00019129,P00206,3,27639.00,15.00,70479.45
OI000047823,O00019129,P01033,5,3124.00,0.00,15620.00
OI000047824,O00019129,P00536,2,4415.00,15.00,7505.50
OI000047825,O00019130,P00177,4,3552.00,10.00,12787.20
OI000047826,O00019130,P00370,4,21628.00,0.00,86512.00
OI000047827,O00019130,P00067,2,2563.00,15.00,4357.10
OI000047828,O00019131,P00926,2,34651.00,0.00,69302.00
OI000047829,O00019131,P00658,4,4670.00,10.00,16812.00
OI000047830,O00019131,P01064,3,56852.00,0.00,170556.00
OI000047831,O00019131,P00342,5,3064.00,0.00,15320.00
OI000047832,O00019132,P00766,2,1553.00,20.00,2484.80
OI000047833,O00019132,P00243,5,36039.00,20.00,144156.00
OI000047834,O00019133,P01019,5,2143.00,0.00,10715.00
OI000047835,O00019133,P00651,3,54007.00,0.00,162021.00
OI000047836,O00019134,P00631,4,27003.00,10.00,97210.80
OI000047837,O00019134,P00467,3,69960.00,5.00,199386.00
OI000047838,O00019134,P00920,1,45668.00,15.00,38817.80
OI000047839,O00019135,P00848,3,39525.00,10.00,106717.50
OI000047840,O00019135,P00956,3,21805.00,15.00,55602.75
OI000047841,O00019135,P00914,1,71819.00,150,68228.05
OI000047842,O00019136,P01035,2,4384.00,10.00,7891.20
OI000047843,O00019136,P00232,5,4811.00,20.00,19244.00
OI000047844,O00019136,P00103,3,65213.00,0.00,195639.00
OI000047845,O00019137,P00535,4,77446.00,20.00,247827.20
OI000047846,O00019137,P01064,4,56852.00,20.00,181926.40
OI000047847,O00019138,P00636,1,77131.00,5.00,73274.45
OI000047848,O00019138,P00666,2,2411.00,5.00,4580.90
OI000047849,O00019138,P00442,4,36336.00,0.00,145344.00
OI000047850,O00019138,P00486,4,74385.00,15.00,252909.00
OI000047851,O00019139,P00562,4,17206.00,0.00,68824.00
OI000047852,O00019140,P00937,3,8879.00,0.00,26637.00
OI000047853,O00019140,P00971,1,55825.00,15.00,47451.25
OI000047854,O00019141,P00349,1,33234.00,0.00,33234.00
OI000047855,O00019142,P00489,5,16237.00,10.00,73066.50
OI000047856,O00019142,P00117,4,19980.00,10.00,71928.00
OI000047857,O00019142,P01012,5,15291.00,5.00,72632.25
OI000047858,O00019143,P00320,2,46583.00,15.00,79191.10
OI000047859,O00019143,P01175,1,57124.00,10.00,51411.60
OI000047860,O00019144,P00901,1,17668.00,10.00,15901.20
OI000047861,O00019144,P01008,1,7461.00,10.00,6714.90
OI000047862,O00019144,P00715,1,4718.00,5.00,4482.10
OI000047863,O00019144,P00742,3,67249.00,15.00,171484.95
OI000047864,O00019145,P00223,5,61656.00,5.00,292866.00
OI000047865,O00019145,P00188,1,130.00,15.00,110.50
OI000047866,O00019145,P00713,3,4905.00,5.00,13979.25
OI000047867,O00019146,P01077,5,56596.00,5.00,268831.00
OI000047868,O00019146,P00858,5,41416.00,0.00,207080.00
OI000047869,O00019146,P00874,3,16360.00,0.00,49080.00
OI000047870,O00019146,P00483,2,11594.00,0.00,23188.00
OI000047871,O00019147,P00609,2,17234.00,20.00,27574.40
OI000047872,O00019147,P01180,3,66.00,5.00,188.10
OI000047873,O00019148,P00975,4,34584.00,0.00,138336.00
OI000047874,O00019148,P00928,1,1178.00,0.00,1178.00
OI000047875,O00019149,P01162,3,55321.00,10.00,149366.70
OI000047876,O00019149,P00803,3,2512.00,0.00,7536.00
OI000047877,O00019149,P00020,4,22574.00,0.00,90296.00
OI000047878,O00019150,P00565,1,36722.00,0.00,36722.00
OI000047879,O00019150,P00240,4,62098.00,5.00,235972.40
OI000047880,O00019150,P00734,4,460.00,0.00,1840.00
OI000047881,O00019150,P00333,1,27038.00,15.00,22982.30
OI000047882,O00019151,P00191,3,1158.00,5.00,3300.30
OI000047883,O00019152,P00255,5,46762.00,15.00,198738.50
OI000047884,O00019153,P01104,4,8409.00,5.00,31954.20
OI000047885,O00019153,P00902,5,2590.00,0.00,12950.00
OI000047886,O00019153,P01018,5,35038.00,10.00,157671.00
OI000047887,O00019154,P00029,1,67156.00,10.00,60440.40
OI000047888,O00019154,P00598,4,306.00,0.00,1224.00
OI000047889,O00019154,P00315,3,68842.00,5.00,196199.70
OI000047890,O00019155,P00895,1,41300.00,0.00,41300.00
OI000047891,O00019156,P00740,1,11692.00,0.00,11692.00
OI000047892,O00019157,P00286,3,608.00,0.00,1824.00
OI000047893,O00019157,P00866,4,20978.00,0.00,83912.00
OI000047894,O00019157,P00145,3,2173.00,5.00,6193.05
OI000047895,O00019158,P00702,4,4050.00,10.00,14580.00
OI000047896,O00019159,P00552,1,3045.00,0.00,3045.00
OI000047897,O00019159,P00149,5,55583.00,20.00,222332.00
OI000047898,O00019160,P00648,1,3864.00,0.00,3864.00
OI000047899,O00019160,P00978,2,61169.00,0.00,122338.00
OI000047900,O00019161,P00315,4,68842.00,0.00,275368.00
OI000047901,O00019161,P01087,5,2829.00,0.00,14145.00
OI000047902,O00019161,P00287,2,809.00,20.00,1294.40
OI000047903,O00019161,P00464,3,41925.00,10.00,113197.50
OI000047904,O00019162,P00267,3,5381.00,15.00,13721.55
OI000047905,O00019162,P00701,5,2124.00,10.00,9558.00
OI000047906,O00019162,P00677,4,1045.00,20.00,3344.00
OI000047907,O00019162,P00448,3,40209.00,5.00,114595.65
OI000047908,O00019163,P00012,5,69172.00,10.00,311274.00
OI000047909,O00019163,P01146,1,15447.00,0.00,15447.00
OI000047910,O00019164,P00915,2,51679.00,10.00,93022.20
OI000047911,O00019165,P00889,2,77662.00,15.00,132025.40
OI000047912,O00019165,P00489,1,16237.00,0.00,16237.00
OI000047913,O00019166,P00416,2,454.00,0.00,908.00
OI000047914,O00019166,P00953,2,1790.00,20.00,2864.00
OI000047915,O00019167,P00639,4,35922.00,5.00,136503.60
OI000047916,O00019168,P00770,4,61616.00,0.00,246464.00
OI000047917,O00019168,P00083,1,3448.00,20.00,2758.40
OI000047918,O00019168,P00540,4,618.00,0.00,2472.00
OI000047919,O00019169,P00612,5,3942.00,0.00,19710.00
OI000047920,O00019170,P01068,2,2868.00,10.00,5162.40
OI000047921,O00019170,P00552,3,3045.00,0.00,9135.00
OI000047922,O00019170,P00238,4,52632.00,20.00,168422.40
OI000047923,O00019170,P00505,4,430.00,5.00,1634.00
OI000047924,O00019171,P00914,4,71819.00,15.00,244184.60
OI000047925,O00019171,P00419,5,4376.00,20.00,17504.00
OI000047926,O00019171,P00314,2,77802.00,5.00,147823.80
OI000047927,O00019171,P00396,3,3237.00,0.00,9711.00
OI000047928,O00019172,P00684,3,4415.00,5.00,12582.75
OI000047929,O00019172,P00196,5,3013.00,20.00,12052.00
OI000047930,O00019172,P00368,1,20865.00,10.00,18778.50
OI000047931,O00019173,P00269,1,41316.00,0.00,41316.00
OI000047932,O00019173,P00884,3,31978.00,0.00,95934.00
OI000047933,O00019173,P00433,1,2915.00,5.00,2769.25
OI000047934,O00019173,P00775,1,51300.00,20.00,41040.00
OI000047935,O00019174,P00588,3,4619.00,10.00,12471.30
OI000047936,O00019175,P00239,4,45934.00,0.00,183736.00
OI000047937,O00019175,P00965,3,6535.00,0.00,19605.00
OI000047938,O00019175,P00157,2,3053.00,0.00,6106.00
OI000047939,O00019176,P00097,5,2553.00,0.00,12765.00
OI000047940,O00019176,P00873,4,29417.00,20.00,94134.40
OI000047941,O00019176,P00524,1,55852.00,10.00,50266.80
OI000047942,O00019176,P00242,5,4996.00,0.00,24980.00
OI000047943,O00019177,P00010,3,39606.00,0.00,118818.00
OI000047944,O00019177,P00566,2,75535.00,15.00,128409.50
OI000047945,O00019177,P00328,2,77423.00,5.00,147103.70
OI000047946,O00019177,P01114,4,14608.00,15.00,49667.20
OI000047947,O00019178,P00894,5,44431.00,5.00,211047.25
OI000047948,O00019179,P00504,1,77713.00,5.00,73827.35
OI000047949,O00019179,P01010,2,2468.00,5.00,4689.20
OI000047950,O00019179,P00202,5,59064.00,5.00,280554.00
OI000047951,O00019180,P00098,3,4555.00,5.00,12981.75
OI000047952,O00019180,P00928,4,1178.00,0.00,4712.00
OI000047953,O00019180,P01110,2,3030.00,0.00,6060.00
OI000047954,O00019181,P00716,1,124.00,0.00,124.00
OI000047955,O00019181,P00659,1,23480.00,0.00,23480.00
OI000047956,O00019181,P00033,4,1558.00,15.00,5297.20
OI000047957,O00019181,P00762,1,66020.00,20.00,52816.00
OI000047958,O00019182,P00403,4,23969.00,0.00,95876.00
OI000047959,O00019182,P00166,1,2088.00,20.00,1670.40
OI000047960,O00019182,P00144,2,46400.00,20.00,74240.00
OI000047961,O00019183,P00023,3,70370.00,0.00,211110.00
OI000047962,O00019183,P00170,5,52885.00,20.00,211540.00
OI000047963,O00019183,P01011,2,43703.00,0.00,87406.00
OI000047964,O00019183,P00050,4,4164.00,0.00,16656.00
OI000047965,O00019184,P01014,1,3292.00,15.00,2798.20
OI000047966,O00019184,P00647,2,71045.00,0.00,142090.00
OI000047967,O00019185,P00944,5,78415.00,0.00,392075.00
OI000047968,O00019185,P00278,5,2392.00,10.00,10764.00
OI000047969,O00019186,P01024,2,59425.00,0.00,118850.00
OI000047970,O00019186,P00700,2,4459.00,0.00,8918.00
OI000047971,O00019187,P00615,1,1064.00,0.00,1064.00
OI000047972,O00019188,P01103,3,2215.00,0.00,6645.00
OI000047973,O00019188,P00396,2,3237.00,20.00,5179.20
OI000047974,O00019188,P00280,1,2708.00,10.00,2437.20
OI000047975,O00019188,P00384,3,63296.00,20.00,151910.40
OI000047976,O00019189,P00372,4,33181.00,10.00,119451.60
OI000047977,O00019189,P00970,3,929.00,0.00,2787.00
OI000047978,O00019190,P00808,1,33434.00,20.00,26747.20
OI000047979,O00019191,P01162,1,55321.00,5.00,52554.95
OI000047980,O00019192,P00034,5,19712.00,15.00,83776.00
OI000047981,O00019193,P00997,4,5186.00,0.00,20744.00
OI000047982,O00019193,P00391,3,40208.00,5.00,114592.80
OI000047983,O00019193,P00694,2,16538.00,15.00,28114.60
OI000047984,O00019194,P00632,3,622.00,5.00,1772.70
OI000047985,O00019195,P99999,1,46642.00,5.00,44309.90
OI000047986,O00019195,P00425,5,8337.00,20.00,33348.00
OI000047987,O00019196,P00199,2,75249.00,15.00,127923.30
OI000047988,O00019196,P00900,1,2139.00,15.00,1818.15
OI000047989,O00019196,P00870,1,47858.00,0.00,47858.00
OI000047990,O00019197,P00044,2,4115.00,0.00,8230.00
OI000047991,O00019197,P00393,2,64899.00,0.00,129798.00
OI000047992,O00019197,P00849,1,26964.00,0.00,26964.00
OI000047993,O00019198,P00036,4,51434.00,0.00,205736.00
OI000047994,O00019198,P00684,1,4415.00,0.00,4415.00
OI000047995,O00019198,P00942,3,68816.00,5.00,196125.60
OI000047996,O00019199,P00090,2,64781.00,0.00,129562.00
OI000047997,O00019199,P00298,4,51586.00,5.00,196026.80
OI000047998,O00019200,P00856,3,25027.00,0.00,75081.00
OI000047999,O00019200,P01077,2,56596.00,0.00,113192.00
OI000048000,O00019200,P01090,4,1313.00,0.00,5252.00
OI000048001,O00019200,P00497,5,31277.00,20.00,125108.00
OI000048002,O00019201,P00058,1,68345.00,5.00,64927.75
OI000048003,O00019201,P00842,5,6902.00,5.00,32784.50
OI000048004,O00019202,P00815,5,22414.00,5.00,106466.50
OI000048005,O00019202,P00201,5,2708.00,10.00,12186.00
OI000048006,O00019203,P00144,5,46400.00,10.00,208800.00
OI000048007,O00019204,P00888,3,2826.00,15.00,7206.30
OI000048008,O00019204,P00549,2,1286.00,15.00,2186.20
OI000048009,O00019205,P00919,3,10416.00,15.00,26560.80
OI000048010,O00019206,P00423,3,3497.00,0.00,10491.00
OI000048011,O00019206,P01150,5,72407.00,20.00,289628.00
OI000048012,O00019207,P00926,4,34651.00,10.00,124743.60
OI000048013,O00019208,P00126,4,1079.00,10.00,3884.40
OI000048014,O00019208,P00192,2,54630.00,5.00,103797.00
OI000048015,O00019208,P01178,3,2356.00,5.00,6714.60
OI000048016,O00019209,P00005,3,833.00,15.00,2124.15
OI000048017,O00019209,P00444,3,3857.00,0.00,11571.00
OI000048018,O00019209,P00417,2,5873.00,15.00,9984.10
OI000048019,O00019209,P00912,4,44602.00,15.00,151646.80
OI000048020,O00019210,P00120,5,2540.00,20.00,10160.00
OI000048021,O00019210,P00566,1,75535.00,5.00,71758.25
OI000048022,O00019210,P01012,5,15291.00,0.00,76455.00
OI000048023,O00019211,P01151,5,33691.00,0.00,168455.00
OI000048024,O00019211,P00505,4,430.00,5.00,1634.00
OI000048025,O00019211,P00675,5,62328.00,0.00,311640.00
OI000048026,O00019212,P00416,3,454.00,0.00,1362.00
OI000048027,O00019212,P00483,5,11594.00,0.00,57970.00
OI000048028,O00019212,P00559,5,79376.00,0.00,396880.00
OI000048029,O00019213,P00889,3,77662.00,15.00,198038.10
OI000048030,O00019214,P00182,3,2494.00,20.00,5985.60
OI000048031,O00019214,P00136,3,53329.00,15.00,135988.95
OI000048032,O00019214,P00304,1,3899.00,5.00,3704.05
OI000048033,O00019214,P00386,1,4266.00,20.00,3412.80
OI000048034,O00019215,P00256,1,39818.00,0.00,39818.00
OI000048035,O00019215,P00041,3,19871.00,5.00,56632.35
OI000048036,O00019216,P01117,2,3773.00,5.00,7168.70
OI000048037,O00019216,P00034,2,19712.00,10.00,35481.60
OI000048038,O00019216,P00761,2,1328.00,10.00,2390.40
OI000048039,O00019217,P01084,5,27674.00,0.00,138370.00
OI000048040,O00019217,P00309,2,67976.00,20.00,108761.60
OI000048041,O00019217,P00156,1,3358.00,0.00,3358.00
OI000048042,O00019217,P00871,2,3162.00,0.00,6324.00
OI000048043,O00019218,P01100,2,2844.00,0.00,5688.00
OI000048044,O00019218,P00283,1,1309.00,0.00,1309.00
